station,rg,af_point,Q_Count,A Count,P count,M count,D count,IS1,IS2,IS3,X1,X2,X4,lv
ท่าอากาศยานนานาชาติภูเก็ต,R08,100.0,3,21,21,0,0,9,12,0,3,3,15,2
ท่าอากาศยานนานาชาติภูเก็ต,R09,56.01,3,57,38,10,9,44,8,5,5,14,38,2
ท่าอากาศยานนานาชาติภูเก็ต,R10,78.12,1,8,4,3,1,6,2,0,1,3,4,2
ท่าอากาศยานนานาชาติภูเก็ต,R11,60.67,5,21,6,10,5,21,0,0,0,0,21,2
ท่าอากาศยานนานาชาติภูเก็ต,R12,0.0,1,1,1,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติภูเก็ต,R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติภูเก็ต,R15,86.0,1,5,4,0,1,5,0,0,0,0,5,2
ท่าอากาศยานนานาชาติภูเก็ต,R17,66.46,16,84,39,11,34,75,9,0,0,41,43,2
ท่าอากาศยานนานาชาติภูเก็ต,R18,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติภูเก็ต,R19,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R01,81.26,5,49,42,2,5,17,12,15,6,16,22,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R02,53.37,4,52,20,8,24,20,24,4,12,8,28,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R03,75.37,21,223,141,20,62,98,125,0,62,68,93,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R04,81.53,4,68,44,14,10,49,8,11,11,19,38,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R05,68.52,9,37,18,9,10,22,15,0,0,9,28,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R06,81.1,13,77,51,9,17,38,39,0,13,0,64,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R07,70.0,4,48,22,10,16,28,4,16,0,8,40,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R08,91.0,10,70,61,0,9,30,40,0,10,10,50,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R09,77.76,15,390,223,96,71,300,60,30,30,105,255,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R10,73.12,1,8,3,4,1,6,2,0,1,3,4,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R11,100.0,1,1,1,0,0,1,0,0,0,0,1,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R12,53.41,3,19,11,3,5,10,2,4,4,1,11,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R13,0.0,1,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R15,100.0,1,5,5,0,0,5,0,0,0,0,5,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R17,71.33,10,30,18,0,12,30,0,0,0,20,10,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R18,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R19,57.5,1,2,0,2,0,0,1,1,1,1,0,2
ท่าอากาศยานหาดใหญ่,R01,78.27,2,26,19,4,3,10,8,6,4,8,12,2
ท่าอากาศยานหาดใหญ่,R02,52.41,3,35,12,10,13,13,17,2,7,5,20,2
ท่าอากาศยานหาดใหญ่,R03,84.22,10,152,112,18,22,92,60,0,30,48,74,2
ท่าอากาศยานหาดใหญ่,R04,98.41,2,44,43,0,1,32,4,8,6,18,20,2
ท่าอากาศยานหาดใหญ่,R05,62.78,12,43,19,11,13,27,16,0,0,12,31,2
ท่าอากาศยานหาดใหญ่,R06,84.73,8,55,40,5,10,31,24,0,8,0,47,2
ท่าอากาศยานหาดใหญ่,R07,78.14,12,139,79,31,29,79,12,48,0,24,115,2
ท่าอากาศยานหาดใหญ่,R08,85.44,13,91,71,4,16,39,52,0,13,13,65,2
ท่าอากาศยานหาดใหญ่,R09,94.64,6,168,148,14,6,132,24,12,12,42,114,2
ท่าอากาศยานหาดใหญ่,R10,83.75,1,8,5,2,1,6,2,0,1,3,4,2
ท่าอากาศยานหาดใหญ่,R11,100.0,1,1,1,0,0,1,0,0,0,0,1,2
ท่าอากาศยานหาดใหญ่,R12,39.83,2,15,5,3,7,8,2,3,3,1,9,2
ท่าอากาศยานหาดใหญ่,R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานหาดใหญ่,R15,100.0,3,15,15,0,0,15,0,0,0,0,15,2
ท่าอากาศยานหาดใหญ่,R17,64.29,3,17,8,3,6,15,2,0,0,8,9,2
ท่าอากาศยานหาดใหญ่,R18,100.0,1,9,9,0,0,6,2,1,0,1,8,2
ท่าอากาศยานหาดใหญ่,R19,100.0,1,2,2,0,0,0,1,1,1,1,0,2
ท่าอากาศยานเบตง,R01,86.92,1,13,12,0,1,5,4,3,2,4,6,2
ท่าอากาศยานเบตง,R02,52.78,2,18,6,6,6,6,10,0,2,2,12,2
ท่าอากาศยานเบตง,R03,90.27,3,32,26,3,3,14,18,0,9,11,12,2
ท่าอากาศยานเบตง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
ท่าอากาศยานเบตง,R05,56.5,10,31,7,14,10,19,12,0,0,10,21,2
ท่าอากาศยานเบตง,R06,75.83,13,103,62,11,30,64,39,0,13,0,90,2
ท่าอากาศยานเบตง,R07,65.0,1,2,1,0,1,1,0,1,0,0,2,2
ท่าอากาศยานเบตง,R08,80.41,14,98,69,8,21,42,56,0,14,14,70,2
ท่าอากาศยานเบตง,R09,85.22,6,163,119,20,24,127,24,12,12,42,109,2
ท่าอากาศยานเบตง,R10,80.0,2,16,7,9,0,12,4,0,2,6,8,2
ท่าอากาศยานเบตง,R11,30.0,1,1,0,0,1,1,0,0,0,0,1,2
ท่าอากาศยานเบตง,R12,37.5,2,8,3,2,3,4,0,2,2,0,4,2
ท่าอากาศยานเบตง,R13,0.0,1,0,0,0,0,0,0,0,0,0,0,2
ท่าอากาศยานเบตง,R15,30.0,1,2,0,0,2,2,0,0,0,0,2,2
ท่าอากาศยานเบตง,R17,35.0,4,8,1,1,6,7,1,0,0,1,7,2
ท่าอากาศยานเบตง,R18,92.38,6,42,34,6,2,24,12,6,0,6,36,2
ท่าอากาศยานเบตง,R19,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R01,74.98,4,44,32,6,6,16,12,12,6,14,20,2
ท่าเทียบเรือปากเมง,R02,20.28,2,11,3,2,6,3,6,0,2,1,6,2
ท่าเทียบเรือปากเมง,R03,76.0,1,10,7,0,3,4,6,0,3,3,4,2
ท่าเทียบเรือปากเมง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
ท่าเทียบเรือปากเมง,R05,55.0,1,4,1,1,2,3,1,0,0,1,3,2
ท่าเทียบเรือปากเมง,R06,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R07,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R08,90.0,2,14,12,0,2,6,8,0,2,2,10,2
ท่าเทียบเรือปากเมง,R09,55.0,1,26,7,6,13,20,4,2,2,7,17,2
ท่าเทียบเรือปากเมง,R10,0.0,2,2,0,0,2,0,2,0,2,0,0,2
ท่าเทียบเรือปากเมง,R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R12,57.5,1,10,5,1,4,6,1,2,2,0,7,2
ท่าเทียบเรือปากเมง,R13,28.75,1,4,0,1,3,2,0,2,2,0,2,2
ท่าเทียบเรือปากเมง,R15,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R17,40.0,2,4,1,0,3,4,0,0,0,2,2,2
ท่าเทียบเรือปากเมง,R18,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือปากเมง,R19,58.75,2,3,0,3,0,0,2,1,1,2,0,2
ท่าเทียบเรือศุลกากร ระนอง,R01,73.12,5,49,37,2,10,17,12,15,6,16,22,2
ท่าเทียบเรือศุลกากร ระนอง,R02,0.0,2,4,2,0,2,0,2,0,2,0,0,2
ท่าเทียบเรือศุลกากร ระนอง,R03,66.05,6,72,35,12,25,36,36,0,18,22,32,2
ท่าเทียบเรือศุลกากร ระนอง,R04,68.44,1,16,6,6,4,11,2,3,3,4,9,2
ท่าเทียบเรือศุลกากร ระนอง,R05,60.83,4,12,3,5,4,8,4,0,0,4,8,2
ท่าเทียบเรือศุลกากร ระนอง,R06,60.48,2,16,4,6,6,10,6,0,2,0,14,2
ท่าเทียบเรือศุลกากร ระนอง,R07,66.94,3,36,18,2,16,21,3,12,0,6,30,2
ท่าเทียบเรือศุลกากร ระนอง,R08,72.82,7,48,27,7,14,20,28,0,7,7,34,2
ท่าเทียบเรือศุลกากร ระนอง,R09,0.0,2,2,0,0,2,0,0,2,2,0,0,2
ท่าเทียบเรือศุลกากร ระนอง,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,2
ท่าเทียบเรือศุลกากร ระนอง,R11,30.0,2,2,0,0,2,2,0,0,0,0,2,2
ท่าเทียบเรือศุลกากร ระนอง,R12,48.64,1,11,4,1,6,6,2,2,2,1,7,2
ท่าเทียบเรือศุลกากร ระนอง,R13,0.0,1,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือศุลกากร ระนอง,R15,58.0,1,5,2,0,3,5,0,0,0,0,5,2
ท่าเทียบเรือศุลกากร ระนอง,R17,36.67,1,3,0,1,2,3,0,0,0,2,1,2
ท่าเทียบเรือศุลกากร ระนอง,R18,47.5,2,16,4,0,12,10,4,2,0,2,14,2
ท่าเทียบเรือศุลกากร ระนอง,R19,30.0,1,2,0,1,1,0,1,1,1,1,0,2
ท่าเทียบเรือหลักเมือง,R01,67.78,2,18,12,2,4,6,4,6,2,6,8,2
ท่าเทียบเรือหลักเมือง,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,2
ท่าเทียบเรือหลักเมือง,R03,0.0,1,1,0,0,1,0,1,0,1,0,0,2
ท่าเทียบเรือหลักเมือง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
ท่าเทียบเรือหลักเมือง,R05,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R06,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R07,63.75,2,23,7,7,9,13,2,8,0,4,19,2
ท่าเทียบเรือหลักเมือง,R08,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R09,0.0,1,1,0,0,1,0,0,1,1,0,0,2
ท่าเทียบเรือหลักเมือง,R10,100.0,1,1,1,0,0,0,1,0,1,0,0,2
ท่าเทียบเรือหลักเมือง,R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R12,67.73,1,11,7,1,3,6,2,2,2,1,7,2
ท่าเทียบเรือหลักเมือง,R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R15,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R17,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเทียบเรือหลักเมือง,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
ท่าเทียบเรือหลักเมือง,R19,10.0,1,2,0,0,2,0,1,1,1,1,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R01,33.06,2,11,5,2,4,3,3,3,1,4,4,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R02,0.0,1,2,1,0,1,0,1,0,1,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R03,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R05,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R06,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R07,100.0,1,1,1,0,0,0,0,1,0,0,1,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R08,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R09,71.92,1,26,12,8,6,20,4,2,2,7,17,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R10,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R12,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R15,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R17,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R18,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งสงขลา),R19,60.0,1,1,0,1,0,0,1,0,0,1,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R01,40.28,2,18,5,3,10,6,4,6,2,6,8,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R02,0.0,1,2,1,0,1,0,1,0,1,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R03,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R04,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R05,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R06,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R07,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R08,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R09,0.0,1,1,0,0,1,0,0,1,1,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R10,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R12,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R15,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R17,23.33,1,3,0,0,3,3,0,0,0,2,1,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R18,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือข้ามฟากสงขลา (ฝั่งหัวเขาแดง),R19,60.0,1,1,0,1,0,0,1,0,0,1,0,2
ท่าเรือคงคา,R01,69.85,2,22,14,3,5,8,6,6,3,7,10,2
ท่าเรือคงคา,R02,0.0,2,4,2,0,2,0,2,0,2,0,0,2
ท่าเรือคงคา,R03,66.33,2,22,12,1,9,10,12,0,6,6,10,2
ท่าเรือคงคา,R04,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือคงคา,R05,54.17,2,7,1,3,3,5,2,0,0,2,5,2
ท่าเรือคงคา,R06,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือคงคา,R07,60.0,1,12,4,2,6,7,1,4,0,2,10,2
ท่าเรือคงคา,R08,65.71,1,7,4,0,3,3,4,0,1,1,5,2
ท่าเรือคงคา,R09,0.0,1,1,0,0,1,0,0,1,1,0,0,2
ท่าเรือคงคา,R10,100.0,1,1,1,0,0,0,1,0,1,0,0,2
ท่าเรือคงคา,R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือคงคา,R12,38.64,1,11,2,2,7,6,2,2,2,1,7,2
ท่าเรือคงคา,R13,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือคงคา,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,2
ท่าเรือคงคา,R17,36.67,1,3,0,1,2,3,0,0,0,2,1,2
ท่าเรือคงคา,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
ท่าเรือคงคา,R19,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือทุ่งมะขามน้อย,R01,74.27,2,22,15,3,4,8,6,6,3,7,10,2
ท่าเรือทุ่งมะขามน้อย,R02,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือทุ่งมะขามน้อย,R03,65.5,6,60,31,4,25,24,36,0,18,18,24,2
ท่าเรือทุ่งมะขามน้อย,R04,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือทุ่งมะขามน้อย,R05,47.5,4,14,2,4,8,10,4,0,0,4,10,2
ท่าเรือทุ่งมะขามน้อย,R06,80.83,1,6,4,1,1,3,3,0,1,0,5,2
ท่าเรือทุ่งมะขามน้อย,R07,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือทุ่งมะขามน้อย,R08,68.57,2,14,8,0,6,6,8,0,2,2,10,2
ท่าเรือทุ่งมะขามน้อย,R09,63.21,1,28,10,8,10,22,4,2,2,7,19,2
ท่าเรือทุ่งมะขามน้อย,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,2
ท่าเรือทุ่งมะขามน้อย,R11,100.0,1,1,1,0,0,1,0,0,0,0,1,2
ท่าเรือทุ่งมะขามน้อย,R12,70.91,2,22,15,2,5,12,4,4,4,2,14,2
ท่าเรือทุ่งมะขามน้อย,R13,82.5,1,4,3,0,1,2,0,2,2,0,2,2
ท่าเรือทุ่งมะขามน้อย,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,2
ท่าเรือทุ่งมะขามน้อย,R17,54.44,6,18,7,0,11,18,0,0,0,12,6,2
ท่าเรือทุ่งมะขามน้อย,R18,91.25,1,8,7,0,1,5,2,1,0,1,7,2
ท่าเรือทุ่งมะขามน้อย,R19,80.0,1,2,1,1,0,0,1,1,1,1,0,2
ท่าเรือปากบารา,R01,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R02,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R03,71.09,9,122,71,12,39,68,54,0,27,39,56,2
ท่าเรือปากบารา,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
ท่าเรือปากบารา,R05,58.75,8,30,8,9,13,22,8,0,0,8,22,2
ท่าเรือปากบารา,R06,76.67,6,36,24,0,12,18,18,0,6,0,30,2
ท่าเรือปากบารา,R07,76.61,7,82,46,15,21,47,7,28,0,14,68,2
ท่าเรือปากบารา,R08,77.14,5,35,24,0,11,15,20,0,5,5,25,2
ท่าเรือปากบารา,R09,0.0,2,2,0,0,2,0,0,2,2,0,0,2
ท่าเรือปากบารา,R10,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R11,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R12,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R13,40.0,1,4,1,0,3,2,0,2,2,0,2,2
ท่าเรือปากบารา,R15,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R17,,0,0,0,0,0,0,0,0,0,0,0,2
ท่าเรือปากบารา,R18,73.33,1,9,5,1,3,6,2,1,0,1,8,2
ท่าเรือปากบารา,R19,,0,0,0,0,0,0,0,0,0,0,0,2
